ISIN,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,Unnamed: 13
INE964H01014,SEPC,EQ,160.0,160.0,156.85,157.3,156.85,159.25,8663.0,1366717.45,22-JUN-2011,194.0,
INE635A01023,SHYAMTEL,EQ,39.45,40.0,39.0,39.4,39.0,39.45,2838.0,112000.7,22-JUN-2011,72.0,
INE176J01011,SICAGEN,EQ,24.0,24.7,24.0,24.05,24.0,24.45,10278.0,247529.85,22-JUN-2011,80.0,
INE075B01012,SICAL,EQ,72.5,73.5,71.3,73.0,72.25,73.1,55955.0,4072953.6,22-JUN-2011,201.0,
INE003A01024,SIEMENS,EQ,844.5,852.9,832.9,848.95,847.5,841.65,54442.0,46115999.85,22-JUN-2011,2947.0,
INE173A01025,SIL,BE,36.95,36.95,36.95,36.95,36.95,38.85,15851.0,585694.45,22-JUN-2011,10.0,
INE923A01015,SILINV,EQ,82.0,93.85,82.0,85.35,85.35,86.3,556.0,49050.55,22-JUN-2011,12.0,
INE270C01017,SIMBHSUGAR,EQ,39.15,39.15,35.6,36.45,36.0,35.7,111018.0,4016397.15,22-JUN-2011,348.0,
INE898F01018,SIMPLEX,EQ,93.35,97.0,90.0,91.7,91.3,97.25,9359.0,861191.65,22-JUN-2011,141.0,
INE059B01024,SIMPLEXINF,EQ,283.15,290.0,270.55,272.65,270.55,284.8,2491.0,689494.75,22-JUN-2011,226.0,
INE429C01035,SINTEX,EQ,166.3,167.95,157.65,159.15,158.45,165.1,1795610.0,288810543.6,22-JUN-2011,22698.0,
INE202C01010,SIRPAPER,EQ,55.6,57.5,55.45,56.9,56.9,57.4,928.0,52285.75,22-JUN-2011,13.0,
INE686I01011,SITASHREE,EQ,6.0,6.15,5.95,6.05,5.95,6.0,3080.0,18535.25,22-JUN-2011,17.0,
INE076B01010,SIYSIL,EQ,400.0,409.95,385.6,403.5,401.05,400.25,1387.0,554049.7,22-JUN-2011,68.0,
INE002L01015,SJVN,EQ,21.05,21.15,21.0,21.05,21.05,21.05,150757.0,3175238.65,22-JUN-2011,268.0,
INE640A01023,SKFINDIA,EQ,637.85,643.7,615.55,630.7,634.0,628.55,5719.0,3603389.75,22-JUN-2011,360.0,
INE411D01015,SKMEGGPROD,EQ,9.2,9.45,8.65,9.0,9.2,9.0,22501.0,202978.65,22-JUN-2011,142.0,
INE180K01011,BHARATFIN,EQ,371.9,371.9,358.4,363.0,359.5,377.25,371865.0,134717422.15,22-JUN-2011,12139.0,
INE772A01016,SKUMARSYNF,EQ,53.1,53.65,49.1,50.85,50.95,51.2,10667343.0,548911513.8,22-JUN-2011,57123.0,
INE178C01020,SMARTLINK,EQ,51.75,51.75,49.5,49.9,50.0,51.25,37117.0,1871648.2,22-JUN-2011,488.0,
INE294B01019,SMLISUZU,EQ,357.8,375.0,350.0,351.0,350.0,355.05,1000.0,358900.25,22-JUN-2011,21.0,
INE215G01021,SMPL,EQ,9.4,9.65,9.2,9.3,9.3,9.35,105505.0,993307.5,22-JUN-2011,380.0,
INE812G01017,SMSPHARMA,EQ,197.0,201.9,196.0,197.95,197.0,199.7,235.0,46646.45,22-JUN-2011,18.0,
INE671H01015,SOBHA,EQ,246.05,248.0,237.1,238.85,237.6,244.45,88639.0,21512185.35,22-JUN-2011,3389.0,
INE863A01013,SOFTTECHGR,EQ,4.65,5.05,4.6,4.6,4.6,5.0,2208.0,10613.35,22-JUN-2011,10.0,
INE343H01011,SOLARINDS,EQ,648.0,648.0,630.0,630.2,633.95,631.0,264.0,167433.25,22-JUN-2011,15.0,
INE355A01028,SOMANYCERA,EQ,39.4,41.5,39.4,40.2,40.2,39.9,1038.0,41968.55,22-JUN-2011,21.0,
INE314C01013,SOMATEX,EQ,7.4,7.4,7.35,7.35,7.35,7.35,1300.0,9605.0,22-JUN-2011,2.0,
INE643A01035,JTEKTINDIA,EQ,15.9,16.3,15.55,15.65,15.6,15.9,56680.0,903088.4,22-JUN-2011,299.0,
INE269A01021,SONATSOFTW,EQ,40.6,40.6,38.3,38.85,38.8,39.6,146115.0,5738502.85,22-JUN-2011,1653.0,
INE035D01012,SOTL,EQ,546.05,550.0,532.75,536.4,535.15,547.95,1681.0,904617.1,22-JUN-2011,120.0,
INE943B01011,SOUISPAT,EQ,8.65,9.0,8.3,8.4,8.3,8.6,160171.0,1368963.95,22-JUN-2011,565.0,
INE683A01023,SOUTHBANK,EQ,25.0,25.0,23.9,24.05,24.05,24.75,2084771.0,50806704.65,22-JUN-2011,7074.0,
INE360B01026,SPANCO,EQ,139.0,139.0,129.0,129.9,129.0,128.5,7412.0,971169.45,22-JUN-2011,241.0,
INE232I01014,SPARC,EQ,88.9,91.25,88.15,88.8,88.5,88.35,179064.0,16064791.1,22-JUN-2011,3224.0,
INE409H01028,SPECTACLE,EQ,15.3,16.0,15.2,15.85,15.9,16.0,45848.0,721670.3,22-JUN-2011,65.0,
INE376C01020,SPENTEX,EQ,12.6,14.0,12.6,12.85,12.95,13.5,7425.0,97311.4,22-JUN-2011,51.0,
INE147A01011,SPIC,EQ,28.3,28.5,27.35,27.5,27.55,27.85,661039.0,18439220.8,22-JUN-2011,3602.0,
INE927C01020,DIGISPICE,EQ,104.0,104.0,97.0,98.45,99.0,98.1,26136.0,2545553.2,22-JUN-2011,358.0,
INE978G01016,SPLIL,EQ,3.85,4.3,3.85,4.05,4.05,4.2,3050.0,12296.0,22-JUN-2011,6.0,
INE937A01023,SPMLINFRA,EQ,169.8,169.8,148.0,153.9,154.0,164.05,6521.0,1008501.8,22-JUN-2011,371.0,
INE268L01012,SPYL,EQ,30.0,30.75,29.1,29.65,29.7,30.05,4995.0,149869.4,22-JUN-2011,54.0,
INE872A01014,SREINFRA,EQ,38.95,40.2,38.7,39.05,39.15,38.65,750248.0,29471827.55,22-JUN-2011,5062.0,
INE647A01010,SRF,EQ,286.0,286.0,276.0,276.1,276.5,283.3,54670.0,15280140.75,22-JUN-2011,3853.0,
INE376A01032,SRGINFOTEC,EQ,0.65,0.65,0.55,0.55,0.55,0.65,107642.0,60323.3,22-JUN-2011,22.0,
INE724B01023,SRHHLINDST,EQ,3.9,3.95,3.8,3.9,3.9,3.9,4552.0,17647.75,22-JUN-2011,33.0,
INE917H01012,SRHHYPOLTD,EQ,42.3,42.3,41.0,41.0,41.0,43.0,3366.0,140535.45,22-JUN-2011,25.0,
INE721A01013,SHRIRAMFIN,EQ,614.65,614.65,595.3,601.95,601.0,602.2,248224.0,148876373.65,22-JUN-2011,7884.0,
INE802C01017,SSWL,EQ,256.0,256.0,248.15,249.05,249.1,252.8,9385.0,2355996.45,22-JUN-2011,583.0,
INE939A01011,STAR,EQ,339.5,347.75,325.25,330.0,329.0,339.2,58291.0,19315676.65,22-JUN-2011,1767.0,
INE733A01018,STARPAPER,EQ,22.75,22.75,20.2,21.65,21.65,22.55,2075.0,44769.95,22-JUN-2011,25.0,
INE655A01013,STCINDIA,EQ,210.1,211.45,201.65,203.0,202.6,208.95,57904.0,11958001.1,22-JUN-2011,2425.0,
INE268A01049,STER,EQ,154.5,159.0,154.05,154.6,154.55,153.7,4640626.0,724796267.15,22-JUN-2011,36881.0,
INE324C01038,STERLINBIO,EQ,95.05,95.05,89.4,91.95,89.4,93.1,337952.0,31381213.0,22-JUN-2011,849.0,
INE334A01015,STERTOOLS,EQ,120.6,128.5,120.6,126.2,123.6,121.8,4470.0,556383.95,22-JUN-2011,79.0,
INE090C01019,STINDIA,BE,23.8,23.8,22.5,22.5,22.5,22.75,251.0,5648.8,22-JUN-2011,2.0,
INE034H01016,SORILINFRA,BE,14.4,14.4,13.55,13.55,13.55,14.05,1281.0,17866.3,22-JUN-2011,14.0,
INE089C01029,STLTECH,EQ,48.1,48.7,46.3,46.55,46.35,47.2,410683.0,19406767.55,22-JUN-2011,4180.0,
INE754A01014,SUBEX,EQ,56.7,57.7,54.5,55.2,55.5,55.9,705193.0,39408981.4,22-JUN-2011,7190.0,
INE287B01021,SUBROS,BE,29.65,29.9,29.1,29.7,29.7,29.25,4297.0,127013.55,22-JUN-2011,45.0,
INE384L01017,SUDAR,EQ,106.05,106.8,101.1,104.4,101.6,105.55,140884.0,14686864.2,22-JUN-2011,707.0,
INE659A01015,SUDARSCHEM,EQ,750.0,760.1,750.0,760.0,760.0,750.0,245.0,186089.15,22-JUN-2011,13.0,
INE333I01028,SUJANATOW,EQ,28.65,29.25,27.65,27.95,27.7,28.45,330426.0,9410230.15,22-JUN-2011,1882.0,
INE216G01011,SUJANAUNI,EQ,5.5,5.6,5.25,5.4,5.4,5.5,23028.0,122922.65,22-JUN-2011,108.0,
INE235C01010,SUMEETINDS,EQ,34.05,34.85,33.45,33.8,33.5,34.25,435954.0,14821962.3,22-JUN-2011,612.0,
INE519C01017,SUMMITSEC,EQ,82.5,84.15,80.1,80.15,80.1,83.3,852.0,69832.55,22-JUN-2011,55.0,
INE105A01027,SUNCLAYTON,EQ,144.0,144.0,141.25,144.0,142.15,144.0,1750.0,251796.4,22-JUN-2011,27.0,
INE108E01023,SUNDARAM,EQ,43.0,44.25,42.45,42.7,42.8,42.7,330877.0,14208200.5,22-JUN-2011,256.0,
INE660A01013,SUNDARMFIN,EQ,520.0,524.95,509.0,511.7,510.0,517.25,16578.0,8477588.2,22-JUN-2011,189.0,
INE073D01013,SUNDRMBRAK,EQ,151.15,154.45,150.0,150.0,150.0,152.0,2075.0,312844.35,22-JUN-2011,56.0,
INE387A01021,SUNDRMFAST,EQ,59.0,59.5,58.05,59.0,59.3,59.0,19128.0,1124929.8,22-JUN-2011,184.0,
INE947A01014,SUNFLAG,EQ,24.5,24.5,23.7,24.05,24.15,23.75,36924.0,887580.5,22-JUN-2011,219.0,
INE305H01010,SUNILHITEC,EQ,113.2,115.0,113.2,114.45,114.8,112.6,11012.0,1257127.05,22-JUN-2011,366.0,
INE044A01036,SUNPHARMA,EQ,491.6,503.5,489.0,494.9,492.3,488.2,1872154.0,928759692.0,22-JUN-2011,56255.0,
INE805D01026,SUNTECK,EQ,299.0,299.0,286.05,292.8,286.05,298.35,45161.0,13382703.45,22-JUN-2011,278.0,
INE424H01027,SUNTV,EQ,349.9,352.75,340.65,346.4,348.2,347.3,975808.0,338806539.8,22-JUN-2011,22169.0,
INE091C01017,SUPER,EQ,225.5,230.0,211.0,215.25,219.9,228.1,2154.0,475876.75,22-JUN-2011,76.0,
INE662A01027,SUPERSPIN,EQ,8.05,8.4,7.55,7.8,8.1,8.4,28987.0,230101.9,22-JUN-2011,113.0,
INE663A01017,SUPPETRO,EQ,58.0,58.45,57.6,57.9,57.95,57.95,9112.0,528339.3,22-JUN-2011,74.0,
INE399C01030,SUPRAJIT,EQ,19.2,19.9,19.2,19.5,19.5,19.65,13882.0,271592.4,22-JUN-2011,69.0,
INE195A01028,SUPREMEIND,EQ,175.6,175.6,170.0,172.45,172.0,172.85,32399.0,5548837.3,22-JUN-2011,373.0,
INE550H01011,SUPREMEINF,EQ,214.5,215.45,208.1,214.4,215.45,212.7,3755.0,798995.05,22-JUN-2011,119.0,
INE664A01015,WINSOMEDJ,EQ,45.9,45.9,44.55,44.8,44.85,44.85,37692.0,1693398.6,22-JUN-2011,244.0,
INE357D01010,SURANACORP,EQ,92.1,93.0,91.1,92.0,92.0,94.75,666.0,61256.85,22-JUN-2011,12.0,
INE659D01019,SURANAIND,EQ,315.0,335.0,315.0,321.2,323.0,314.35,588.0,186936.3,22-JUN-2011,36.0,
INE130B01023,SURANAT&P,EQ,15.35,15.55,15.0,15.0,15.4,15.5,28086.0,427674.2,22-JUN-2011,58.0,
INE272L01014,SURANASOL,EQ,44.95,44.95,43.0,43.75,43.75,44.0,5065.0,219356.3,22-JUN-2011,17.0,
INE411C01017,SURYAJYOTI,EQ,30.65,31.65,29.35,29.5,29.6,30.9,22774.0,681180.9,22-JUN-2011,192.0,
INE713B01026,SURYALAXMI,EQ,69.9,71.5,68.0,68.05,68.0,69.7,3622.0,252318.95,22-JUN-2011,80.0,
INE249G01020,SURYAPHARM,EQ,20.6,21.0,20.15,20.2,20.3,20.35,80950.0,1645587.4,22-JUN-2011,479.0,
INE335A01012,SURYAROSNI,EQ,81.25,84.0,78.7,79.0,78.95,83.25,12460.0,1005260.3,22-JUN-2011,323.0,
INE645H01019,SUTLEJTEX,EQ,187.8,191.9,185.05,186.65,186.95,187.7,3278.0,621147.85,22-JUN-2011,106.0,
INE495B01038,SUVEN,EQ,20.05,20.5,19.65,19.85,19.65,19.95,32238.0,639168.35,22-JUN-2011,165.0,
INE040H01021,SUZLON,EQ,46.8,47.1,44.5,44.95,45.0,46.45,20266227.0,922413902.55,22-JUN-2011,73058.0,
INE277A01016,SWARAJENG,EQ,426.0,426.0,415.1,416.9,417.95,421.8,757.0,316938.75,22-JUN-2011,54.0,
INE225D01019,SYMPHONY,EQ,1065.1,1079.85,1015.0,1030.5,1030.5,1060.55,108.0,112225.75,22-JUN-2011,18.0,
INE602K01014,SYNCOM,EQ,21.5,21.95,21.0,21.15,21.25,21.85,23531.0,504216.7,22-JUN-2011,219.0,
INE667A01018,SYNDIBANK,EQ,113.0,113.0,109.55,112.05,112.2,111.45,790708.0,88016870.6,22-JUN-2011,6215.0,
INE123C01018,TAINWALCHM,EQ,32.0,34.55,31.5,31.5,31.5,33.15,2077.0,67092.8,22-JUN-2011,23.0,
INE586B01026,TAJGVK,EQ,103.35,105.0,99.45,99.8,99.9,102.25,12761.0,1291406.0,22-JUN-2011,386.0,
INE142I01023,TAKE,EQ,38.55,38.6,37.6,38.0,38.0,38.2,92238.0,3499806.25,22-JUN-2011,245.0,
INE187D01011,TALBROAUTO,EQ,53.95,54.0,53.0,53.15,53.0,53.4,2584.0,139247.0,22-JUN-2011,22.0,
INE502K01016,TALWALKARS,EQ,231.2,236.95,228.2,230.45,230.0,228.55,104177.0,24324022.3,22-JUN-2011,2536.0,
INE639B01015,TANFACIND,EQ,28.55,28.55,27.45,28.1,27.6,28.95,2484.0,69694.15,22-JUN-2011,35.0,
INE483C01032,TANLA,EQ,13.9,14.2,13.45,13.5,13.7,13.9,114144.0,1563054.7,22-JUN-2011,474.0,
INE388G01018,TANTIACONS,EQ,66.3,68.0,64.5,64.65,65.0,66.05,1543.0,101091.65,22-JUN-2011,85.0,
INE747K01017,TARAPUR,EQ,19.45,19.95,19.25,19.35,19.35,19.8,9365.0,181675.95,22-JUN-2011,107.0,
INE092A01019,TATACHEM,EQ,363.0,363.0,349.75,351.55,352.0,360.65,338002.0,120186447.5,22-JUN-2011,5779.0,
INE493A01019,TATACOFFEE,EQ,791.8,791.8,738.0,748.2,746.8,776.4,308360.0,231969756.6,22-JUN-2011,14891.0,
INE151A01013,TATACOMM,EQ,191.2,196.9,183.2,184.4,184.25,190.5,330937.0,62254972.4,22-JUN-2011,7731.0,
INE670A01012,TATAELXSI,EQ,235.9,237.5,230.2,232.1,233.0,233.7,25969.0,6055586.5,22-JUN-2011,1205.0,
INE192A01025,TATACONSUM,EQ,93.7,93.7,89.8,90.25,90.0,92.35,658517.0,60240235.1,22-JUN-2011,11464.0,
INE672A01018,TATAINVEST,EQ,480.0,482.05,475.25,476.85,477.4,476.15,5302.0,2537220.95,22-JUN-2011,270.0,
INE056C01010,TATAMETALI,EQ,101.5,101.5,96.2,96.95,96.75,98.05,20528.0,2001563.3,22-JUN-2011,445.0,
INE155A01014,TATAMOTORS,EQ,945.0,945.55,927.35,935.9,936.0,936.2,2151715.0,2012845184.0,22-JUN-2011,54880.0,
IN9155A01012,TATAMTRDVR,EQ,535.0,537.2,530.0,534.05,534.0,530.1,489527.0,261204034.2,22-JUN-2011,8493.0,
INE245A01013,TATAPOWER,EQ,1213.0,1236.15,1208.1,1232.2,1235.0,1209.25,190048.0,233646339.05,22-JUN-2011,14268.0,
INE674A01014,TATASTLLP,EQ,337.0,338.5,329.0,331.4,331.6,336.4,8163.0,2716849.7,22-JUN-2011,460.0,
INE081A01012,TATASTEEL,EQ,561.25,565.0,556.25,558.1,557.0,558.2,2375104.0,1329485857.7,22-JUN-2011,59043.0,
INE688A01022,TCI,EQ,86.1,89.4,84.15,85.4,85.05,86.6,20745.0,1780580.25,22-JUN-2011,163.0,
INE662L01016,TCIDEVELOP,EQ,191.8,194.5,184.5,190.15,192.0,190.15,1240.0,235738.15,22-JUN-2011,31.0,
INE911B01018,TCIFINANCE,EQ,58.0,60.0,54.5,54.5,54.7,57.35,7274.0,403286.6,22-JUN-2011,84.0,
INE467B01029,TCS,EQ,1116.0,1116.9,1080.0,1083.5,1081.8,1106.75,1785417.0,1947106553.45,22-JUN-2011,50764.0,
INE669C01028,TECHM,EQ,689.7,696.1,676.0,692.6,690.0,675.4,226366.0,155856079.35,22-JUN-2011,11836.0,
INE286K01024,TECHNO,EQ,218.0,219.9,211.15,217.75,219.45,216.95,39397.0,8620925.4,22-JUN-2011,433.0,
INE509K01011,TECHNOFAB,EQ,155.0,155.0,138.0,139.15,138.0,144.95,3854.0,544866.45,22-JUN-2011,185.0,
INE904H01010,TECPRO,EQ,248.65,248.75,236.0,236.55,237.0,241.85,16064.0,3815202.65,22-JUN-2011,627.0,
INE391I01018,TELEDATAIT,EQ,0.45,0.45,0.4,0.4,0.4,0.45,3401419.0,1364035.8,22-JUN-2011,649.0,
INE435C01024,TEXINFRA,EQ,32.55,32.8,32.0,32.1,32.1,32.0,64967.0,2084630.5,22-JUN-2011,345.0,
INE141K01013,TEXMOPIPES,EQ,33.0,34.35,32.45,33.35,33.75,32.9,21702.0,729468.05,22-JUN-2011,269.0,
INE621L01012,TEXRAIL,EQ,81.25,83.75,81.25,83.0,83.0,83.0,23507.0,1950647.0,22-JUN-2011,212.0,
INE305A01015,TFCILTD,EQ,24.9,24.9,23.8,23.9,23.8,24.1,35212.0,847733.55,22-JUN-2011,175.0,
INE804H01012,TFL,EQ,13.35,14.7,13.35,14.7,14.7,14.0,3838.0,55711.5,22-JUN-2011,23.0,
INE085J01014,THANGAMAYL,EQ,159.1,162.4,159.0,161.4,161.5,158.9,29969.0,4849292.05,22-JUN-2011,318.0,
INE083B01016,THEMISMED,EQ,160.0,167.0,159.05,159.05,159.05,160.1,142.0,22951.3,22-JUN-2011,4.0,
INE152A01029,THERMAX,EQ,594.8,594.9,582.05,584.05,584.0,589.7,21114.0,12360603.95,22-JUN-2011,2449.0,
INE201K01015,EXPLEOSOL,EQ,49.1,50.0,47.2,47.6,48.35,48.45,44367.0,2146967.7,22-JUN-2011,766.0,
INE409A01015,THIRUSUGAR,EQ,93.5,94.9,89.0,94.55,94.5,92.0,37.0,3366.4,22-JUN-2011,11.0,
INE332A01027,THOMASCOOK,EQ,47.85,47.85,46.35,46.55,46.35,47.35,64195.0,3009626.2,22-JUN-2011,756.0,
INE133E01013,TI,EQ,37.7,38.25,36.15,37.15,37.0,36.45,325295.0,12119779.75,22-JUN-2011,2886.0,
INE484C01014,TIDEWATER,EQ,6650.0,6667.95,6213.7,6392.7,6411.0,6588.95,1281.0,8316293.35,22-JUN-2011,478.0,
INE545H01011,TIIL,EQ,52.35,52.8,50.4,50.55,50.4,52.05,3395.0,174783.35,22-JUN-2011,72.0,
INE806C01018,TIL,EQ,436.8,437.7,425.0,426.35,426.0,427.0,5681.0,2446839.5,22-JUN-2011,350.0,
INE346L01016,TIMBOR,EQ,72.0,99.0,72.0,91.55,91.5,63.0,43714948.0,3675223655.0,22-JUN-2011,397631.0,
INE289C01025,TIMESGTY,EQ,37.5,38.95,35.4,37.35,37.35,37.2,296.0,10856.95,22-JUN-2011,11.0,
INE508G01029,TIMETECHNO,EQ,65.95,68.5,64.6,67.45,68.25,65.75,430823.0,28607154.7,22-JUN-2011,2105.0,
INE325A01013,TIMKEN,EQ,227.25,230.95,217.5,219.35,217.6,225.35,569478.0,126649995.0,22-JUN-2011,7358.0,
INE422C01014,TINPLATE,EQ,58.3,58.65,57.0,57.2,57.3,57.75,54368.0,3126914.95,22-JUN-2011,788.0,
INE716B01011,TIPSINDLTD,EQ,26.45,26.75,25.9,26.15,26.4,26.0,9610.0,252215.55,22-JUN-2011,111.0,
INE338A01016,TIRUMALCHM,EQ,96.3,96.3,94.05,95.3,95.1,96.8,1084.0,102993.05,22-JUN-2011,49.0,
INE280A01010,TITAN,EQ,4620.0,4620.0,4255.6,4292.45,4290.0,4578.7,1079424.0,4746613255.25,22-JUN-2011,92172.0,
INE148A01019,TNPETRO,EQ,16.2,16.35,15.9,16.0,15.9,16.2,49613.0,798205.0,22-JUN-2011,144.0,
INE107A01015,TNPL,EQ,121.75,121.75,116.9,117.1,117.7,118.3,26472.0,3117131.85,22-JUN-2011,324.0,
INE141D01018,TNTELE,BE,6.45,6.45,5.9,5.9,5.9,6.1,3877.0,23416.75,22-JUN-2011,17.0,
INE944B01019,TODAYS,EQ,7.0,7.45,6.55,7.0,7.1,7.0,9091.0,63432.05,22-JUN-2011,53.0,
INE685A01028,TORNTPHARM,EQ,630.0,631.95,612.2,614.65,613.55,622.45,5931.0,3681755.0,22-JUN-2011,434.0,
INE813H01021,TORNTPOWER,EQ,240.3,243.75,231.0,237.1,241.0,240.05,72685.0,17075466.05,22-JUN-2011,3740.0,
INE849A01012,TRENT,EQ,1058.0,1058.0,1037.0,1048.35,1047.0,1022.6,7381.0,7726032.05,22-JUN-2011,590.0,
INE391D01019,TRF,EQ,374.0,374.0,354.3,358.7,358.0,364.0,5441.0,1967655.05,22-JUN-2011,315.0,
INE771B01032,TRICOM,EQ,15.2,15.75,14.25,15.2,15.15,15.6,64402.0,1007460.3,22-JUN-2011,134.0,
INE064C01014,TRIDENT,EQ,14.15,14.5,14.1,14.15,14.25,14.3,21512.0,306375.55,22-JUN-2011,95.0,
INE948A01012,TRIGYN,EQ,16.8,17.2,16.8,16.95,16.9,16.85,2667.0,45142.3,22-JUN-2011,42.0,
INE763I01018,TRIL,EQ,245.1,251.45,236.0,240.1,240.05,247.05,8101.0,1955711.2,22-JUN-2011,570.0,
INE256C01024,TRIVENI,EQ,36.75,38.45,36.25,36.9,36.85,36.75,129892.0,4832900.45,22-JUN-2011,1173.0,
INE910C01018,TTKHLTCARE,EQ,397.05,406.45,397.05,401.2,401.9,398.5,7171.0,2882874.15,22-JUN-2011,416.0,
INE690A01010,TTKPRESTIG,EQ,2550.0,2630.0,2504.0,2584.15,2630.0,2530.35,110283.0,281943935.05,22-JUN-2011,11596.0,
INE592B01016,TTL,EQ,26.0,27.25,26.0,26.2,26.1,27.05,6006.0,158597.85,22-JUN-2011,84.0,
INE517B01013,TTML,EQ,17.0,17.15,16.35,16.55,16.5,16.85,1837116.0,30874036.45,22-JUN-2011,5366.0,
INE149A01025,TUBEINVEST,EQ,135.0,135.0,130.5,130.85,130.5,133.75,25104.0,3333418.2,22-JUN-2011,630.0,
INE122H01027,TULIP,EQ,150.1,157.95,148.55,149.85,148.6,150.75,67911.0,10255717.9,22-JUN-2011,5653.0,
INE474I01012,TULSI,EQ,14.1,14.35,13.85,13.9,13.9,14.05,80605.0,1129962.8,22-JUN-2011,409.0,
INE463D01016,TULSYAN,EQ,44.0,45.0,42.55,44.9,43.05,44.0,1723.0,77500.95,22-JUN-2011,11.0,
INE236G01019,TVSELECT,EQ,22.9,23.8,22.9,23.5,23.4,23.4,3946.0,92664.0,22-JUN-2011,44.0,
INE494B01023,TVSMOTOR,EQ,52.8,52.8,50.75,51.05,51.0,51.2,514867.0,26396309.05,22-JUN-2011,5676.0,
INE421C01016,TVSSRICHAK,EQ,299.1,306.8,298.05,299.65,300.0,304.35,75.0,22513.2,22-JUN-2011,4.0,
INE038F01029,TVTODAY,EQ,60.4,60.8,59.0,59.35,59.0,60.35,14818.0,885697.0,22-JUN-2011,243.0,
INE783B01029,TWILITAKA,EQ,51.45,52.0,50.0,50.05,50.0,50.4,13938.0,702650.75,22-JUN-2011,162.0,
INE615H01012,TWL,EQ,398.95,399.9,386.15,388.45,386.15,396.45,10493.0,4118576.45,22-JUN-2011,714.0,
INE328C01013,UBENGG,EQ,73.0,74.9,71.1,72.2,72.05,72.5,17706.0,1282785.5,22-JUN-2011,338.0,
INE696A01025,UBHOLDINGS,EQ,151.05,152.15,145.0,147.55,146.5,150.35,84854.0,12591321.1,22-JUN-2011,1957.0,
INE686F01025,UBL,EQ,500.0,514.65,497.0,507.2,505.0,501.45,144180.0,72878982.95,22-JUN-2011,6805.0,
INE139B01016,UCALFUEL,EQ,83.1,83.9,76.65,81.1,81.95,82.45,33030.0,2698473.8,22-JUN-2011,539.0,
INE691A01018,UCOBANK,EQ,88.5,88.85,87.0,87.9,88.05,88.05,651539.0,57211741.85,22-JUN-2011,6969.0,
INE516A01017,UFLEX,EQ,188.6,191.5,183.0,184.4,184.9,186.7,342747.0,63968727.35,22-JUN-2011,6693.0,
INE071E01023,UGARSUGAR,EQ,13.75,13.8,13.3,13.5,13.7,13.55,4814.0,65507.85,22-JUN-2011,36.0,
INE481G01011,ULTRACEMCO,EQ,998.65,998.65,961.0,972.05,970.0,967.85,34201.0,33169103.3,22-JUN-2011,5132.0,
INE240C01028,UMESLTD,EQ,22.75,26.0,22.25,23.35,23.45,22.95,92116.0,2262583.7,22-JUN-2011,767.0,
INE351A01035,UNICHEMLAB,EQ,151.85,151.85,142.25,143.9,144.1,151.85,54704.0,7986659.95,22-JUN-2011,1608.0,
INE037A01022,UNIENTER,EQ,26.1,26.1,25.75,25.8,25.8,26.1,980.0,25321.0,22-JUN-2011,10.0,
INE692A01016,UNIONBANK,EQ,298.05,299.7,292.25,294.4,293.25,296.55,365963.0,108053177.0,22-JUN-2011,9266.0,
INE628A01036,UPL,EQ,145.9,147.45,140.8,141.75,142.75,144.7,666846.0,95975303.0,22-JUN-2011,16574.0,
INE950G01015,UNIPLY,EQ,13.95,14.0,13.5,13.65,13.55,13.4,2590.0,36083.35,22-JUN-2011,15.0,
INE694A01020,UNITECH,EQ,31.4,31.6,29.4,29.85,29.85,31.0,27936029.0,845374236.5,22-JUN-2011,74363.0,
INE695A01019,UNITEDBNK,EQ,95.0,95.0,93.4,94.35,94.5,94.6,29483.0,2769340.7,22-JUN-2011,666.0,
INE458F01011,UNITEDTEA,EQ,130.0,130.0,125.3,129.8,129.8,129.7,146.0,18519.3,22-JUN-2011,11.0,
INE466H01028,UNITY,EQ,65.3,65.35,60.1,61.45,61.6,63.25,64406.0,3972957.4,22-JUN-2011,976.0,
INE279A01012,UNIVCABLES,EQ,60.0,60.0,58.0,58.0,58.0,58.95,1920.0,112521.8,22-JUN-2011,12.0,
INE018B01012,UPERGANGES,EQ,52.45,52.6,51.35,51.85,51.45,52.05,741.0,38132.25,22-JUN-2011,22.0,
INE228A01035,USHAMART,EQ,52.9,52.9,50.4,50.6,50.95,51.6,1243072.0,63396503.25,22-JUN-2011,601.0,
INE235G01011,USHERAGRO,EQ,114.25,119.8,114.1,118.4,118.0,114.6,431909.0,50885374.25,22-JUN-2011,3825.0,
INF789F01042,UTISUNDER,EQ,878.2,885.0,825.0,885.0,885.0,869.95,5.0,4351.4,22-JUN-2011,4.0,
INE699A01011,UTTAMSTL,EQ,105.0,106.0,101.5,101.95,101.9,104.4,24566.0,2535493.95,22-JUN-2011,615.0,
INE786F01031,UTTAMSUGAR,EQ,34.35,35.6,34.0,34.15,34.0,34.9,7640.0,266926.4,22-JUN-2011,134.0,
INE507B01022,UTVSOF,EQ,728.0,735.55,723.55,726.05,728.0,719.75,33766.0,24636316.1,22-JUN-2011,1317.0,
INE694D01016,VADILALIND,EQ,150.0,154.0,147.05,149.2,148.5,151.25,7141.0,1067638.0,22-JUN-2011,209.0,
